Time	Ch 0
[s]	[V]
0.076800	1.152449
0.077200	0.581868
0.077600	-2.096085
0.078000	2.806311
0.078400	-2.448629
0.078800	1.153436
0.079200	0.581539
0.079600	-2.096085
0.080000	2.805982
0.080400	-2.448958
0.080800	1.154093
0.081200	0.580881
0.081600	-2.095099
0.082000	2.805653
0.082400	-2.448958
0.082800	1.154751
0.083200	0.580552
0.083600	-2.095427
0.084000	2.805653
0.084400	-2.449616
0.084800	1.155409
0.085200	0.579895
0.085600	-2.095099
0.086000	2.805982
0.086400	-2.449616
0.086800	1.155080
0.087200	0.579237
0.087600	-2.094441
0.088000	2.805653
0.088400	-2.449616
0.088800	1.155409
0.089200	0.578908
0.089600	-2.094441
0.090000	2.806311
0.090400	-2.449616
0.090800	1.156395
0.091200	0.578250
0.091600	-2.094112
0.092000	2.805982
0.092400	-2.450274
0.092800	1.156724
0.093200	0.577921
0.093600	-2.093454
0.094000	2.805653
0.094400	-2.450274
0.094800	1.157053
0.095200	0.577264
0.095600	-2.093125
0.096000	2.805324
0.096400	-2.451260
0.096800	1.157711
0.097200	0.576935
0.097600	-2.092139
0.098000	2.805653
0.098400	-2.450932
0.098800	1.158697
0.099200	0.575948
0.099600	-2.092468
0.100000	2.805653
0.100400	-2.450932
0.100800	1.158697
0.101200	0.575291
0.101600	-2.092139
0.102000	2.805324
0.102400	-2.452247
0.102800	1.159684
0.103200	0.574633
0.103600	-2.091152
0.104000	2.804995
0.104400	-2.452247
0.104800	1.160013
0.105200	0.573975
0.105600	-2.091152
0.106000	2.805324
0.106400	-2.452247
0.106800	1.160671
0.107200	0.573975
0.107600	-2.091152
0.108000	2.804995
0.108400	-2.452576
0.108800	1.160671
0.109200	0.573317
0.109600	-2.090823
0.110000	2.804995
0.110400	-2.452905
0.110800	1.161657
0.111200	0.573317
0.111600	-2.090166
0.112000	2.805653
0.112400	-2.453234
0.112800	1.161986
0.113200	0.572002
0.113600	-2.089837
0.114000	2.805324
0.114400	-2.453891
0.114800	1.162315
0.115200	0.571673
0.115600	-2.089179
0.116000	2.805324
0.116400	-2.453562
0.116800	1.162644
0.117200	0.571015
0.117600	-2.089508
0.118000	2.805324
0.118400	-2.454220
0.118800	1.162973
0.119200	0.571673
0.119600	-2.088521
0.120000	2.805324
0.120400	-2.454220
0.120800	1.163630
0.121200	0.570358
0.121600	-2.088521
0.122000	2.805324
0.122400	-2.454878
0.122800	1.164617
0.123200	0.569700
0.123600	-2.087535
0.124000	2.804995
0.124400	-2.454878
0.124800	1.164617
0.125200	0.569042
0.125600	-2.087206
0.126000	2.804666
0.126400	-2.454878
0.126800	1.165275
0.127200	0.568384
0.127600	-2.086877
0.128000	2.805324
0.128400	-2.455207
0.128800	1.165275
0.129200	0.567727
0.129600	-2.086548
0.130000	2.804666
0.130400	-2.455536
0.130800	1.166261
0.131200	0.567398
0.131600	-2.086219
0.132000	2.804337
0.132400	-2.456193
0.132800	1.166590
0.133200	0.567398
0.133600	-2.086219
0.134000	2.804666
0.134400	-2.455865
0.134800	1.167248
0.135200	0.566740
0.135600	-2.085233
0.136000	2.804995
0.136400	-2.456193
0.136800	1.168235
0.137200	0.566082
0.137600	-2.085233
0.138000	2.804666
0.138400	-2.456851
0.138800	1.168235
0.139200	0.566082
0.139600	-2.084575
0.140000	2.804666
0.140400	-2.457180
0.140800	1.169221
0.141200	0.565096
0.141600	-2.084246
0.142000	2.804995
0.142400	-2.457180
0.142800	1.169221
0.143200	0.564109
0.143600	-2.084246
0.144000	2.804995
0.144400	-2.456851
0.144800	1.169550
0.145200	0.564109
0.145600	-2.084246
0.146000	2.804009
0.146400	-2.457509
0.146800	1.169879
0.147200	0.563780
0.147600	-2.082930
0.148000	2.804009
0.148400	-2.458167
0.148800	1.170866
0.149200	0.562794
0.149600	-2.083259
0.150000	2.804337
0.150400	-2.458167
0.150800	1.170866
0.151200	0.562465
0.151600	-2.082602
0.152000	2.804009
0.152400	-2.458167
0.152800	1.171194
0.153200	0.561807
0.153600	-2.082273
0.154000	2.804337
0.154400	-2.458824
0.154800	1.172510
0.155200	0.562136
0.155600	-2.081286
0.156000	2.804009
0.156400	-2.458167
0.156800	1.172839
0.157200	0.561149
0.157600	-2.081286
0.158000	2.803680
0.158400	-2.459482
0.158800	1.173168
0.159200	0.560492
0.159600	-2.080957
0.160000	2.803680
0.160400	-2.459811
0.160800	1.173825
0.161200	0.559834
0.161600	-2.080957
0.162000	2.804009
0.162400	-2.460140
0.162800	1.174154
0.163200	0.559834
0.163600	-2.080300
0.164000	2.803680
0.164400	-2.459811
0.164800	1.174483
0.165200	0.559176
0.165600	-2.079971
0.166000	2.803680
0.166400	-2.459811
0.166800	1.175470
0.167200	0.558518
0.167600	-2.079971
0.168000	2.803680
0.168400	-2.460469
0.168800	1.175470
0.169200	0.558190
0.169600	-2.078984
0.170000	2.803680
0.170400	-2.460798
0.170800	1.175470
0.171200	0.557203
0.171600	-2.079642
0.172000	2.803022
0.172400	-2.460469
0.172800	1.177114
0.173200	0.556874
0.173600	-2.078326
0.174000	2.803351
0.174400	-2.461455
0.174800	1.176785
0.175200	0.556545
0.175600	-2.078326
0.176000	2.803680
0.176400	-2.461455
0.176800	1.177114
0.177200	0.555888
0.177600	-2.077998
0.178000	2.803351
0.178400	-2.461455
0.178800	1.178101
0.179200	0.555559
0.179600	-2.077011
0.180000	2.803351
0.180400	-2.462113
0.180800	1.178101
0.181200	0.554901
0.181600	-2.077669
0.182000	2.803351
0.182400	-2.461784
0.182800	1.178758
0.183200	0.554243
0.183600	-2.077011
0.184000	2.803022
0.184400	-2.462442
0.184800	1.179416
0.185200	0.553257
0.185600	-2.076353
0.186000	2.803022
0.186400	-2.462771
0.186800	1.179745
0.187200	0.552928
0.187600	-2.075367
0.188000	2.802364
0.188400	-2.462771
0.188800	1.180403
0.189200	0.552928
0.189600	-2.076353
0.190000	2.803022
0.190400	-2.463428
0.190800	1.181389
0.191200	0.551941
0.191600	-2.075367
0.192000	2.802693
0.192400	-2.463428
0.192800	1.181718
0.193200	0.551612
0.193600	-2.074709
0.194000	2.802693
0.194400	-2.463757
0.194800	1.182047
0.195200	0.550955
0.195600	-2.074380
0.196000	2.803022
0.196400	-2.464086
0.196800	1.182705
0.197200	0.550297
0.197600	-2.074709
0.198000	2.802693
0.198400	-2.464415
0.198800	1.183034
0.199200	0.549968
0.199600	-2.073722
0.200000	2.802693
0.200400	-2.464744
0.200800	1.183362
0.201200	0.549310
0.201600	-2.074051
0.202000	2.802364
0.202400	-2.465073
0.202800	1.183362
0.203200	0.548981
0.203600	-2.073065
0.204000	2.802035
0.204400	-2.465402
