Freq	Power
1562.500	-52.500
1572.266	-56.371
1582.031	-59.640
1591.797	-62.690
1601.562	-65.452
1611.328	-67.403
1621.094	-70.237
1630.859	-71.716
1640.625	-73.764
1650.391	-75.663
1660.156	-77.722
1669.922	-78.638
1679.687	-79.172
1689.453	-81.799
1699.219	-84.167
1708.984	-84.302
1718.750	-82.740
1728.516	-90.062
1738.281	-86.770
1748.047	-84.950
1757.812	-90.733
1767.578	-84.163
1777.344	-104.339
1787.109	-87.790
1796.875	-98.518
1806.641	-90.316
1816.406	-96.831
1826.172	-92.162
1835.937	-94.119
1845.703	-105.805
1855.469	-91.379
1865.234	-109.599
1875.000	-96.384
1884.766	-100.590
1894.531	-99.903
1904.297	-97.197
1914.062	-103.846
1923.828	-95.979
1933.594	-98.753
1943.359	-95.450
1953.125	-97.278
1962.891	-96.186
1972.656	-96.839
1982.422	-88.952
1992.187	-89.036
2001.953	-81.109
2011.719	-82.812
2021.484	-99.176
2031.250	-92.685
2041.016	-91.612
2050.781	-89.294
2060.547	-98.497
2070.312	-102.267
2080.078	-93.169
2089.844	-98.881
2099.609	-97.438
2109.375	-92.529
2119.141	-90.597
2128.906	-91.681
2138.672	-96.219
2148.437	-101.810
2158.203	-103.128
2167.969	-105.500
2177.734	-99.404
2187.500	-98.285
2197.266	-92.141
2207.031	-91.783
2216.797	-91.442
2226.562	-93.027
2236.328	-103.098
2246.094	-100.360
2255.859	-98.344
2265.625	-104.948
2275.391	-96.917
2285.156	-103.083
2294.922	-94.029
2304.687	-93.386
2314.453	-94.952
2324.219	-93.796
2333.984	-97.391
2343.750	-106.878
2353.516	-102.799
2363.281	-98.939
2373.047	-94.364
2382.812	-102.733
2392.578	-98.619
2402.344	-93.144
2412.109	-91.717
2421.875	-95.596
2431.641	-100.571
2441.406	-94.849
2451.172	-97.433
2460.937	-103.872
2470.703	-100.943
2480.469	-96.471
2490.234	-86.316
2500.000	-81.105
2509.766	-84.062
2519.531	-98.567
2529.297	-97.185
2539.062	-109.594
2548.828	-105.503
2558.594	-98.563
2568.359	-97.528
2578.125	-97.346
2587.891	-93.404
2597.656	-97.755
2607.422	-101.385
2617.187	-98.846
2626.953	-103.619
2636.719	-97.216
2646.484	-97.842
2656.250	-98.481
2666.016	-96.588
2675.781	-101.356
2685.547	-100.939
2695.312	-95.385
2705.078	-97.824
2714.844	-103.237
2724.609	-102.999
2734.375	-91.013
2744.141	-91.312
2753.906	-102.029
2763.672	-97.493
2773.437	-94.495
2783.203	-98.734
2792.969	-102.038
2802.734	-99.854
2812.500	-95.324
2822.266	-99.628
2832.031	-102.335
2841.797	-98.043
2851.562	-94.210
2861.328	-93.076
2871.094	-89.288
2880.859	-89.490
2890.625	-99.463
2900.391	-107.016
2910.156	-106.274
2919.922	-103.362
2929.687	-111.011
2939.453	-113.202
2949.219	-93.912
2958.984	-97.555
2968.750	-98.347
2978.516	-91.017
2988.281	-82.662
2998.047	-74.244
3007.812	-79.070
3017.578	-97.226
3027.344	-100.390
3037.109	-96.607
3046.875	-97.169
3056.641	-99.661
3066.406	-106.112
3076.172	-100.815
3085.937	-103.107
3095.703	-100.870
3105.469	-95.618
3115.234	-94.595
3125.000	-92.821
3134.766	-92.366
3144.531	-96.618
3154.297	-102.825
3164.062	-94.899
3173.828	-96.775
3183.594	-110.910
3193.359	-99.255
3203.125	-100.888
3212.891	-99.213
3222.656	-97.302
3232.422	-99.593
3242.187	-108.469
3251.953	-108.304
3261.719	-103.644
3271.484	-97.092
3281.250	-100.547
3291.016	-99.009
3300.781	-94.596
3310.547	-93.878
3320.312	-94.388
3330.078	-107.135
3339.844	-100.371
3349.609	-97.981
3359.375	-97.562
3369.141	-105.481
3378.906	-99.582
3388.672	-95.456
3398.437	-100.014
3408.203	-93.451
3417.969	-113.114
3427.734	-94.278
3437.500	-95.247
3447.266	-97.277
3457.031	-100.025
3466.797	-103.693
3476.562	-94.194
3486.328	-87.408
3496.094	-78.451
3505.859	-79.871
3515.625	-94.400
3525.391	-103.800
3535.156	-98.343
3544.922	-91.264
3554.687	-97.463
3564.453	-114.185
3574.219	-105.246
3583.984	-95.264
3593.750	-92.599
3603.516	-99.868
3613.281	-95.535
3623.047	-91.390
3632.812	-93.509
3642.578	-95.627
3652.344	-93.834
3662.109	-100.140
3671.875	-111.224
3681.641	-96.794
3691.406	-95.494
3701.172	-126.557
3710.937	-99.144
3720.703	-95.543
3730.469	-96.048
3740.234	-104.348
3750.000	-101.629
3759.766	-101.333
3769.531	-98.568
3779.297	-99.690
3789.062	-117.603
3798.828	-94.298
3808.594	-91.304
3818.359	-120.758
3828.125	-99.323
3837.891	-106.783
3847.656	-95.726
3857.422	-90.687
3867.187	-93.212
3876.953	-103.870
3886.719	-107.442
3896.484	-109.084
3906.250	-112.442
3916.016	-102.049
3925.781	-100.804
3935.547	-98.731
3945.312	-108.486
3955.078	-93.290
3964.844	-91.414
3974.609	-94.019
3984.375	-99.520
3994.141	-100.953
4003.906	-98.483
4013.672	-96.622
4023.437	-89.590
4033.203	-93.089
4042.969	-96.948
4052.734	-91.342
4062.500	-93.886
4072.266	-96.767
4082.031	-91.283
4091.797	-92.846
4101.562	-98.393
4111.328	-101.404
4121.094	-103.540
4130.859	-91.735
4140.625	-91.494
4150.391	-94.035
4160.156	-99.948
4169.922	-99.105
4179.687	-96.202
4189.453	-107.140
4199.219	-100.727
4208.984	-105.363
4218.750	-107.716
4228.516	-98.680
4238.281	-99.808
4248.047	-99.788
4257.812	-106.186
4267.578	-95.342
4277.344	-96.777
4287.109	-96.383
4296.875	-97.501
4306.641	-95.165
4316.406	-92.499
4326.172	-97.472
4335.937	-96.148
4345.703	-101.747
4355.469	-99.668
4365.234	-104.196
4375.000	-98.550
4384.766	-103.825
4394.531	-93.367
4404.297	-95.190
4414.062	-104.379
4423.828	-107.480
4433.594	-105.540
4443.359	-98.225
4453.125	-93.411
4462.891	-98.084
4472.656	-97.930
4482.422	-90.453
4492.187	-83.767
4501.953	-80.614
4511.719	-89.111
4521.484	-94.524
4531.250	-97.324
4541.016	-98.140
4550.781	-98.359
4560.547	-107.332
4570.312	-111.120
4580.078	-98.468
4589.844	-89.782
4599.609	-92.364
4609.375	-97.275
4619.141	-95.406
4628.906	-95.820
4638.672	-99.010
4648.437	-118.854
4658.203	-98.170
4667.969	-92.768
4677.734	-95.363
4687.500	-99.762
4697.266	-109.469
4707.031	-103.412
4716.797	-103.561
4726.562	-110.006
4736.328	-103.178
4746.094	-94.453
4755.859	-92.575
4765.625	-95.138
4775.391	-95.432
4785.156	-96.947
4794.922	-92.241
4804.687	-93.773
4814.453	-101.053
4824.219	-95.163
4833.984	-100.041
4843.750	-102.622
4853.516	-99.313
4863.281	-103.664
4873.047	-95.342
4882.812	-104.911
4892.578	-101.331
4902.344	-102.138
4912.109	-100.285
4921.875	-96.573
4931.641	-100.276
4941.406	-106.712
4951.172	-96.829
4960.937	-99.940
4970.703	-99.862
4980.469	-97.169
4990.234	-86.432
