Freq	Power
412.109	-91.664
414.062	-87.041
416.016	-91.417
417.969	-83.454
419.922	-81.602
421.875	-77.504
423.828	-78.521
425.781	-83.233
427.734	-82.092
429.687	-84.233
431.641	-52.966
433.594	-48.995
435.547	-56.533
437.500	-78.223
439.453	-80.415
441.406	-87.988
443.359	-81.587
445.312	-91.689
447.266	-83.027
449.219	-87.836
451.172	-89.511
453.125	-88.288
455.078	-91.621
457.031	-83.685
458.984	-92.369
460.937	-86.984
462.891	-88.634
464.844	-88.457
466.797	-87.396
468.750	-92.282
470.703	-100.786
472.656	-92.692
474.609	-82.958
476.562	-91.398
478.516	-83.174
480.469	-88.146
482.422	-86.489
484.375	-78.789
486.328	-82.316
488.281	-84.081
490.234	-76.652
492.187	-74.049
494.141	-78.583
496.094	-82.166
498.047	-55.155
500.000	-50.012
501.953	-56.421
503.906	-80.548
505.859	-74.848
507.812	-73.320
509.766	-76.877
511.719	-78.918
513.672	-76.557
515.625	-78.065
517.578	-83.500
519.531	-84.719
521.484	-80.312
523.437	-82.039
525.391	-82.416
527.344	-93.494
529.297	-86.527
531.250	-89.171
533.203	-80.072
535.156	-88.408
537.109	-88.592
539.062	-84.172
541.016	-94.231
542.969	-86.213
544.922	-93.238
546.875	-91.494
548.828	-89.938
550.781	-86.005
552.734	-82.743
554.687	-84.979
556.641	-87.012
558.594	-82.675
560.547	-79.677
562.500	-78.207
564.453	-58.298
566.406	-50.877
568.359	-55.048
570.312	-76.200
572.266	-88.194
574.219	-81.949
576.172	-87.105
578.125	-83.048
580.078	-88.224
582.031	-81.966
583.984	-92.226
585.937	-82.818
587.891	-85.448
589.844	-90.400
591.797	-90.123
593.750	-87.197
595.703	-85.246
597.656	-92.849
599.609	-92.750
601.562	-100.658
603.516	-82.986
605.469	-84.340
607.422	-85.296
609.375	-88.562
611.328	-87.846
613.281	-88.962
615.234	-92.918
617.187	-90.870
619.141	-85.168
621.094	-89.723
623.047	-87.632
625.000	-82.836
626.953	-81.925
628.906	-79.530
630.859	-60.595
632.812	-51.648
634.766	-54.544
636.719	-75.457
638.672	-75.302
640.625	-86.262
642.578	-84.645
644.531	-91.232
646.484	-85.128
648.437	-86.399
650.391	-96.041
652.344	-86.550
654.297	-84.391
656.250	-91.072
658.203	-85.547
660.156	-85.495
662.109	-88.679
664.062	-84.782
666.016	-80.479
667.969	-91.159
669.922	-87.806
671.875	-87.020
673.828	-89.678
675.781	-84.652
677.734	-86.806
679.687	-80.123
681.641	-94.903
683.594	-88.865
685.547	-86.417
687.500	-83.671
689.453	-88.047
691.406	-82.302
693.359	-80.252
695.312	-77.413
697.266	-64.356
699.219	-52.699
701.172	-53.857
703.125	-67.835
705.078	-80.617
707.031	-81.041
708.984	-81.370
710.937	-82.126
712.891	-93.781
714.844	-87.152
716.797	-84.853
718.750	-88.408
720.703	-83.658
722.656	-83.369
724.609	-86.869
726.562	-81.256
728.516	-85.628
730.469	-87.940
732.422	-87.614
734.375	-82.127
736.328	-91.953
738.281	-89.200
740.234	-92.683
742.187	-89.676
744.141	-91.602
746.094	-80.695
748.047	-86.520
750.000	-88.885
751.953	-83.317
753.906	-88.901
755.859	-86.321
757.812	-84.445
759.766	-82.184
761.719	-75.547
763.672	-68.272
765.625	-53.098
767.578	-54.313
769.531	-56.439
771.484	-50.337
773.437	-37.096
775.391	-12.939
777.344	-9.124
779.297	-17.552
781.250	-42.722
783.203	-53.581
785.156	-61.897
787.109	-66.957
789.062	-70.545
791.016	-78.451
792.969	-77.259
794.922	-76.346
796.875	-87.854
798.828	-82.340
800.781	-85.740
802.734	-87.060
804.687	-82.427
806.641	-90.365
808.594	-90.015
810.547	-89.721
812.500	-84.295
814.453	-86.636
816.406	-97.681
818.359	-89.839
820.312	-89.163
822.266	-80.724
824.219	-82.548
826.172	-78.898
828.125	-87.787
830.078	-71.123
832.031	-54.955
833.984	-53.295
835.937	-63.051
837.891	-77.486
839.844	-84.029
841.797	-84.874
843.750	-81.871
845.703	-86.509
847.656	-82.483
849.609	-99.824
851.562	-97.566
853.516	-85.597
855.469	-86.076
857.422	-86.409
859.375	-96.759
861.328	-91.710
863.281	-93.216
865.234	-85.231
867.187	-94.449
869.141	-91.380
871.094	-85.088
873.047	-92.775
875.000	-85.127
876.953	-93.741
878.906	-88.629
880.859	-92.561
882.812	-89.207
884.766	-84.602
886.719	-85.859
888.672	-82.128
890.625	-96.542
892.578	-79.765
894.531	-87.146
896.484	-77.797
898.437	-56.298
900.391	-53.218
902.344	-61.256
904.297	-79.505
906.250	-90.128
908.203	-81.560
910.156	-86.628
912.109	-88.470
914.062	-87.862
916.016	-79.841
917.969	-81.843
919.922	-85.240
921.875	-93.963
923.828	-88.259
925.781	-85.049
927.734	-97.187
929.687	-90.894
931.641	-84.719
933.594	-102.296
935.547	-85.611
937.500	-88.462
939.453	-86.636
941.406	-92.538
943.359	-86.045
945.312	-88.988
947.266	-85.353
949.219	-94.878
951.172	-80.442
953.125	-86.815
955.078	-84.188
957.031	-88.050
958.984	-80.394
960.937	-79.256
962.891	-89.029
964.844	-57.588
966.797	-52.967
968.750	-59.231
970.703	-81.835
972.656	-81.297
974.609	-93.892
976.562	-82.278
978.516	-85.057
980.469	-87.392
982.422	-83.477
984.375	-88.548
986.328	-81.032
988.281	-92.787
990.234	-87.954
992.187	-99.501
994.141	-89.049
996.094	-95.856
998.047	-89.005
