Time	Ch 0
[s]	[V]
0.885978	-2.805762
0.886644	-2.807735
0.887311	-2.810695
0.887978	-2.811681
0.888644	-2.813655
0.889311	-2.815628
0.889978	-2.817930
0.890644	-2.819903
0.891311	-2.821218
0.891978	-2.823521
0.892644	-2.824178
0.893311	-2.826809
0.893978	-2.828454
0.894644	-2.830098
0.895311	-2.831084
0.895978	-2.832729
0.896644	-2.834044
0.897311	-2.835689
0.897978	-2.837333
0.898644	-2.837991
0.899311	-2.839306
0.899977	-2.840293
0.900644	-2.841279
0.901311	-2.842266
0.901977	-2.843581
0.902644	-2.844239
0.903311	-2.845883
0.903977	-2.846212
0.904644	-2.846870
0.905311	-2.847528
0.905977	-2.848514
0.906644	-2.848186
0.907311	-2.848843
0.907977	-2.849830
0.908644	-2.849830
0.909311	-2.849830
0.909977	-2.850488
0.910644	-2.851474
0.911311	-2.851474
0.911977	-2.852132
0.912644	-2.851803
0.913310	-2.851803
0.913977	-2.852132
0.914644	-2.851474
0.915310	-2.851474
0.915977	-2.851474
0.916644	-2.850159
0.917310	-2.849172
0.917977	-2.849830
0.918644	-2.849501
0.919310	-2.848514
0.919977	-2.848186
0.920644	-2.847857
0.921310	-2.846870
0.921977	-2.846870
0.922644	-2.845883
0.923310	-2.845555
0.923977	-2.843910
0.924644	-2.843253
0.925310	-2.841937
0.925977	-2.840622
0.926643	-2.839964
0.927310	-2.838977
0.927977	-2.837333
0.928643	-2.836017
0.929310	-2.835360
0.929977	-2.833715
0.930643	-2.831742
0.931310	-2.830098
0.931977	-2.828782
0.932643	-2.827796
0.933310	-2.826151
0.933977	-2.824178
0.934643	-2.822863
0.935310	-2.820890
0.935977	-2.818588
0.936643	-2.816943
0.937310	-2.814312
0.937977	-2.812668
0.938643	-2.811353
0.939310	-2.809050
0.939976	-2.806748
0.940643	-2.804775
0.941310	-2.801487
0.941976	-2.800171
0.942643	-2.797869
0.943310	-2.795238
0.943976	-2.791949
0.944643	-2.789318
0.945310	-2.786688
0.945976	-2.784057
0.946643	-2.781426
0.947310	-2.779124
0.947976	-2.776822
0.948643	-2.773533
0.949310	-2.770902
0.949976	-2.767613
0.950643	-2.763996
0.951310	-2.761694
0.951976	-2.758405
0.952643	-2.755116
0.953309	-2.751828
0.953976	-2.748210
0.954643	-2.745579
0.955309	-2.741962
0.955976	-2.738344
0.956643	-2.734727
0.957309	-2.731438
0.957976	-2.728149
0.958643	-2.723545
0.959309	-2.720585
0.959976	-2.716968
0.960643	-2.713022
0.961309	-2.708746
0.961976	-2.705129
0.962643	-2.701511
0.963309	-2.696578
0.963976	-2.692303
0.964643	-2.688685
0.965309	-2.683752
0.965976	-2.679477
0.966642	-2.675202
0.967309	-2.671584
0.967976	-2.666651
0.968642	-2.663034
0.969309	-2.658430
0.969976	-2.653826
0.970642	-2.650208
0.971309	-2.644617
0.971976	-2.639356
0.972642	-2.636067
0.973309	-2.630476
0.973976	-2.625543
0.974642	-2.620610
0.975309	-2.615348
0.975976	-2.610744
0.976642	-2.605482
0.977309	-2.600549
0.977976	-2.595616
0.978642	-2.591012
0.979309	-2.585093
0.979975	-2.579502
0.980642	-2.574569
0.981309	-2.569307
0.981975	-2.563716
0.982642	-2.558126
0.983309	-2.552206
0.983975	-2.546615
0.984642	-2.540367
0.985309	-2.534776
0.985975	-2.529185
0.986642	-2.522937
0.987309	-2.517017
0.987975	-2.511756
0.988642	-2.505836
0.989309	-2.500245
0.989975	-2.493668
0.990642	-2.487419
0.991309	-2.481171
0.991975	-2.475251
0.992642	-2.468674
0.993308	-2.463083
0.993975	-2.456177
0.994642	-2.450258
0.995308	-2.444009
0.995975	-2.436774
0.996642	-2.431183
0.997308	-2.423948
0.997975	-2.417700
0.998642	-2.411123
0.999308	-2.404216
0.999975	-2.397639
1.000642	-2.391391
1.001308	-2.384484
1.001975	-2.377578
1.002642	-2.370014
1.003308	-2.363108
1.003975	-2.356202
1.004642	-2.349296
1.005308	-2.342061
1.005975	-2.334826
1.006641	-2.327591
1.007308	-2.320684
1.007975	-2.312792
1.008641	-2.306543
1.009308	-2.298979
1.009975	-2.291086
1.010641	-2.283523
1.011308	-2.276287
1.011975	-2.268724
1.012641	-2.260502
1.013308	-2.252938
1.013975	-2.246032
1.014641	-2.237810
1.015308	-2.230575
1.015975	-2.222353
1.016641	-2.214461
1.017308	-2.206568
1.017975	-2.199004
1.018641	-2.190782
1.019308	-2.183218
1.019975	-2.174997
1.020641	-2.166775
1.021308	-2.159211
1.021974	-2.150661
1.022641	-2.142439
1.023308	-2.133889
1.023974	-2.125996
1.024641	-2.117774
1.025308	-2.109881
1.025974	-2.101002
1.026641	-2.092451
1.027308	-2.084230
1.027974	-2.075022
1.028641	-2.066471
1.029308	-2.057592
1.029974	-2.049370
1.030641	-2.040819
1.031308	-2.031611
1.031974	-2.023390
1.032641	-2.013195
1.033308	-2.004644
1.033974	-1.995765
1.034641	-1.987214
1.035307	-1.977677
1.035974	-1.969456
1.036641	-1.960576
1.037307	-1.951368
1.037974	-1.941502
1.038641	-1.932623
1.039307	-1.923085
1.039974	-1.914535
1.040641	-1.904998
1.041307	-1.895461
1.041974	-1.885924
1.042641	-1.876387
1.043307	-1.866849
1.043974	-1.857970
1.044641	-1.848433
1.045307	-1.839554
1.045974	-1.829359
1.046640	-1.819822
1.047307	-1.810942
1.047974	-1.801076
1.048640	-1.791210
1.049307	-1.780687
1.049974	-1.770492
1.050640	-1.761283
1.051307	-1.750760
1.051974	-1.741880
1.052640	-1.731357
1.053307	-1.721162
1.053974	-1.711296
1.054640	-1.701430
1.055307	-1.690906
1.055974	-1.681698
1.056640	-1.671174
1.057307	-1.660650
1.057974	-1.651113
1.058640	-1.641247
1.059307	-1.631053
1.059973	-1.621187
1.060640	-1.610663
1.061307	-1.599810
1.061973	-1.589615
1.062640	-1.578763
1.063307	-1.568239
1.063973	-1.558702
1.064640	-1.547521
1.065307	-1.536997
1.065973	-1.527131
1.066640	-1.517265
1.067307	-1.505755
1.067973	-1.495231
1.068640	-1.484050
1.069307	-1.473526
1.069973	-1.463002
1.070640	-1.452150
1.071307	-1.441297
1.071973	-1.430773
1.072640	-1.419921
1.073306	-1.409068
1.073973	-1.398216
1.074640	-1.386376
1.075306	-1.376510
1.075973	-1.365987
1.076640	-1.353819
1.077306	-1.343295
1.077973	-1.332442
1.078640	-1.320932
1.079306	-1.309751
1.079973	-1.298898
1.080640	-1.288046
1.081306	-1.276535
1.081973	-1.265025
1.082640	-1.253515
1.083306	-1.242662
1.083973	-1.231481
1.084640	-1.220299
1.085306	-1.209118
1.085973	-1.197279
1.086639	-1.186426
1.087306	-1.175902
1.087973	-1.163734
1.088639	-1.152553
1.089306	-1.140714
1.089973	-1.129532
1.090639	-1.118022
1.091306	-1.106840
1.091973	-1.095330
1.092639	-1.083491
1.093306	-1.072310
1.093973	-1.060470
1.094639	-1.049289
1.095306	-1.037450
1.095973	-1.026268
1.096639	-1.013443
1.097306	-1.001603
1.097973	-0.989764
1.098639	-0.978583
1.099306	-0.966415
1.099973	-0.955562
1.100639	-0.943394
1.101306	-0.931555
1.101972	-0.919716
1.102639	-0.907548
1.103306	-0.895380
1.103972	-0.884527
1.104639	-0.872030
1.105306	-0.860520
1.105972	-0.848681
1.106639	-0.836842
1.107306	-0.825003
1.107972	-0.812835
1.108639	-0.800995
1.109306	-0.788499
1.109972	-0.776330
1.110639	-0.765149
1.111306	-0.753310
1.111972	-0.741471
1.112639	-0.729303
1.113305	-0.717135
1.113972	-0.704967
1.114639	-0.693456
1.115305	-0.680631
1.115972	-0.669120
1.116639	-0.656952
1.117305	-0.644784
1.117972	-0.632945
1.118639	-0.620448
1.119305	-0.608280
1.119972	-0.596112
1.120639	-0.583615
1.121305	-0.571776
1.121972	-0.559279
1.122639	-0.547769
1.123305	-0.535272
1.123972	-0.522446
1.124639	-0.510936
1.125305	-0.498768
1.125972	-0.485613
1.126638	-0.473116
1.127305	-0.461277
1.127972	-0.449109
1.128638	-0.436941
1.129305	-0.424115
1.129972	-0.412934
1.130638	-0.399779
1.131305	-0.387611
1.131972	-0.375443
1.132638	-0.362618
1.133305	-0.350121
1.133972	-0.338281
1.134638	-0.325456
1.135305	-0.313288
1.135972	-0.300791
1.136638	-0.288623
1.137305	-0.276126
1.137972	-0.263958
1.138638	-0.250803
1.139305	-0.237649
1.139971	-0.226138
1.140638	-0.213641
1.141305	-0.200816
1.141971	-0.188648
1.142638	-0.176151
1.143305	-0.163325
1.143971	-0.150828
1.144638	-0.139318
1.145305	-0.126492
1.145971	-0.114324
1.146638	-0.101827
1.147305	-0.089988
1.147971	-0.077162
1.148638	-0.064008
1.149305	-0.051511
1.149971	-0.040000
1.150638	-0.026846
1.151305	-0.014349
1.151971	-0.002510
1.152638	0.010316
1.153304	0.023142
1.153971	0.035639
1.154638	0.047807
1.155304	0.059975
1.155971	0.072143
1.156638	0.084640
1.157304	0.097136
1.157971	0.110620
1.158638	0.121801
1.159304	0.134956
1.159971	0.147453
1.160638	0.158963
1.161304	0.172118
1.161971	0.184615
1.162638	0.196783
1.163304	0.208622
1.163971	0.221776
1.164638	0.234602
1.165304	0.246112
1.165971	0.258609
1.166637	0.272093
1.167304	0.283932
1.167971	0.296100
1.168637	0.308926
1.169304	0.320765
1.169971	0.332933
1.170637	0.346088
1.171304	0.357598
1.171971	0.370095
1.172637	0.382920
1.173304	0.394431
1.173971	0.407257
1.174637	0.419753
1.175304	0.431593
1.175971	0.444747
1.176637	0.455929
1.177304	0.468754
1.177971	0.480265
1.178637	0.493090
1.179304	0.505916
1.179971	0.518084
1.180637	0.530581
1.181304	0.542749
1.181970	0.554917
1.182637	0.566756
1.183304	0.579253
1.183970	0.591092
1.184637	0.603260
1.185304	0.615428
1.185970	0.627267
1.186637	0.639764
1.187304	0.651603
1.187970	0.663771
1.188637	0.675611
1.189304	0.687121
1.189970	0.699289
1.190637	0.711457
1.191304	0.723954
1.191970	0.736122
1.192637	0.748290
1.193303	0.760129
1.193970	0.771310
1.194637	0.783807
1.195303	0.795646
1.195970	0.807157
1.196637	0.819325
1.197303	0.831164
1.197970	0.842345
1.198637	0.854842
1.199303	0.866681
1.199970	0.877534
1.200637	0.889702
1.201303	0.901541
1.201970	0.912394
1.202637	0.925219
1.203303	0.937058
1.203970	0.947582
1.204637	0.959750
1.205303	0.971589
1.205970	0.983428
1.206636	0.994939
1.207303	1.006778
1.207970	1.018288
1.208636	1.029470
1.209303	1.041638
1.209970	1.053477
1.210636	1.064329
1.211303	1.075840
1.211970	1.087350
1.212636	1.098531
1.213303	1.110042
1.213970	1.120894
1.214636	1.132733
1.215303	1.143915
1.215970	1.155425
1.216636	1.166606
1.217303	1.177459
1.217970	1.189627
1.218636	1.200151
1.219303	1.211990
1.219969	1.222513
1.220636	1.234353
1.221303	1.244876
1.221969	1.255729
1.222636	1.267568
1.223303	1.279078
1.223969	1.290589
1.224636	1.301112
1.225303	1.311965
1.225969	1.322488
1.226636	1.333670
1.227303	1.345180
1.227969	1.356033
1.228636	1.366885
1.229303	1.377409
1.229969	1.388261
1.230636	1.398785
1.231303	1.408980
1.231969	1.419833
1.232636	1.430685
1.233302	1.440880
1.233969	1.452061
1.234636	1.463243
1.235302	1.473438
1.235969	1.483632
1.236636	1.494485
1.237302	1.505009
1.237969	1.514875
1.238636	1.525398
1.239302	1.535593
1.239969	1.546446
1.240636	1.555983
1.241302	1.567164
1.241969	1.576701
1.242636	1.587225
1.243302	1.597749
1.243969	1.608272
1.244636	1.617809
1.245302	1.627346
1.245969	1.638199
1.246636	1.648394
1.247302	1.658260
1.247969	1.667797
1.248635	1.677992
1.249302	1.687200
1.249969	1.698052
1.250635	1.707261
1.251302	1.716798
1.251969	1.726335
1.252635	1.736201
1.253302	1.746395
1.253969	1.755933
1.254635	1.765799
1.255302	1.775336
1.255969	1.785202
1.256635	1.794081
1.257302	1.804605
1.257969	1.813813
1.258635	1.823350
1.259302	1.833216
1.259969	1.841109
1.260635	1.850317
1.261302	1.859525
1.261968	1.869062
1.262635	1.878599
1.263302	1.887479
1.263968	1.897344
1.264635	1.905895
1.265302	1.914774
1.265968	1.924640
1.266635	1.933191
1.267302	1.941741
1.267968	1.951607
1.268635	1.959500
1.269302	1.968379
1.269968	1.976930
1.270635	1.985809
1.271302	1.994031
1.271968	2.002581
1.272635	2.011461
1.273301	2.020998
1.273968	2.029877
1.274635	2.038099
1.275301	2.046649
1.275968	2.054213
1.276635	2.063092
1.277301	2.071972
1.277968	2.080522
1.278635	2.088744
1.279301	2.096308
1.279968	2.105187
1.280635	2.113080
1.281301	2.121301
1.281968	2.128865
1.282635	2.137745
1.283301	2.145309
1.283968	2.152873
1.284635	2.160765
1.285301	2.168658
1.285968	2.176222
1.286634	2.184772
1.287301	2.192007
1.287968	2.199571
1.288634	2.207464
1.289301	2.214370
1.289968	2.222592
1.290634	2.229498
1.291301	2.237720
1.291968	2.244626
1.292634	2.252190
1.293301	2.259096
1.293968	2.266660
1.294634	2.274552
1.295301	2.281130
1.295968	2.288036
1.296634	2.295271
1.297301	2.302177
1.297968	2.309083
1.298634	2.315989
1.299301	2.322238
1.299967	2.329473
1.300634	2.336379
1.301301	2.343285
1.301967	2.350520
1.302634	2.356440
1.303301	2.363017
1.303967	2.369594
1.304634	2.376501
1.305301	2.383078
1.305967	2.389655
1.306634	2.395575
1.307301	2.401823
1.307967	2.408400
1.308634	2.414320
1.309301	2.420240
1.309967	2.426817
1.310634	2.432408
1.311301	2.438985
1.311967	2.444576
1.312634	2.451153
1.313300	2.457072
1.313967	2.462992
1.314634	2.468254
1.315300	2.473845
1.315967	2.480093
1.316634	2.485684
1.317300	2.491603
1.317967	2.496865
1.318634	2.502456
1.319300	2.508704
1.319967	2.513637
1.320634	2.519228
1.321300	2.524490
1.321967	2.530080
1.322634	2.535342
1.323300	2.539946
1.323967	2.545537
1.324634	2.550470
1.325300	2.556061
1.325967	2.561323
1.326634	2.565269
1.327300	2.570202
1.327967	2.575793
1.328633	2.580726
1.329300	2.585659
1.329967	2.590263
1.330633	2.594538
1.331300	2.598484
1.331967	2.603746
1.332633	2.609008
1.333300	2.612297
1.333967	2.617230
1.334633	2.621505
1.335300	2.625780
1.335967	2.629726
1.336633	2.634002
1.337300	2.638277
1.337967	2.642223
1.338633	2.645512
1.339300	2.650116
1.339966	2.654391
1.340633	2.658009
1.341300	2.661297
1.341966	2.665573
1.342633	2.668861
1.343300	2.672808
1.343966	2.676425
1.344633	2.680043
1.345300	2.683989
1.345966	2.687278
1.346633	2.690895
1.347300	2.693526
1.347966	2.697473
1.348633	2.700103
1.349300	2.703721
1.349966	2.706352
1.350633	2.709641
1.351300	2.712600
1.351966	2.715560
1.352633	2.718520
1.353299	2.722466
1.353966	2.724111
1.354633	2.727070
1.355299	2.730030
1.355966	2.732003
1.356633	2.734963
1.357299	2.737594
1.357966	2.739567
1.358633	2.741869
1.359299	2.745158
1.359966	2.746802
1.360633	2.749104
1.361299	2.751077
1.361966	2.754366
1.362633	2.756339
1.363299	2.758312
1.363966	2.759628
1.364633	2.761601
