Freq	Power
[Hz]	[dB]
344.727	-95.524
345.703	-99.523
346.680	-99.265
347.656	-100.146
348.633	-102.747
349.609	-98.798
350.586	-90.155
351.562	-92.431
352.539	-108.922
353.516	-97.970
354.492	-107.867
355.469	-92.029
356.445	-92.506
357.422	-94.356
358.398	-96.650
359.375	-91.265
360.352	-92.501
361.328	-93.069
362.305	-95.461
363.281	-93.513
364.258	-91.122
365.234	-93.545
366.211	-109.043
367.187	-101.622
368.164	-95.212
369.141	-94.087
370.117	-96.804
371.094	-95.512
372.070	-96.198
373.047	-101.071
374.023	-97.963
375.000	-95.354
375.977	-95.463
376.953	-91.314
377.930	-89.722
378.906	-91.182
379.883	-98.712
380.859	-103.286
381.836	-101.130
382.812	-119.691
383.789	-102.108
384.766	-102.389
385.742	-96.463
386.719	-90.038
387.695	-88.171
388.672	-97.185
389.648	-95.570
390.625	-91.512
391.602	-92.437
392.578	-104.530
393.555	-93.547
394.531	-99.721
395.508	-95.924
396.484	-102.820
397.461	-103.848
398.437	-98.093
399.414	-100.954
400.391	-98.118
401.367	-97.980
402.344	-100.971
403.320	-93.514
404.297	-93.498
405.273	-94.373
406.250	-96.845
407.227	-103.759
408.203	-96.940
409.180	-95.195
410.156	-107.964
411.133	-98.037
412.109	-101.166
413.086	-100.379
414.062	-97.793
415.039	-97.283
416.016	-96.964
416.992	-97.512
417.969	-96.317
418.945	-108.625
419.922	-97.901
420.898	-105.370
421.875	-93.078
422.852	-99.003
423.828	-94.020
424.805	-92.606
425.781	-97.467
426.758	-99.158
427.734	-97.190
428.711	-93.226
429.687	-93.171
430.664	-99.121
431.641	-95.286
432.617	-103.092
433.594	-97.005
434.570	-94.818
435.547	-94.909
436.523	-92.429
437.500	-94.376
438.477	-93.273
439.453	-94.187
440.430	-97.802
441.406	-102.533
442.383	-99.355
443.359	-109.524
444.336	-90.659
445.312	-75.434
446.289	-73.784
447.266	-89.302
448.242	-90.310
449.219	-93.676
450.195	-91.086
451.172	-95.798
452.148	-103.762
453.125	-111.868
454.102	-98.675
455.078	-92.671
456.055	-96.887
457.031	-105.924
458.008	-92.479
458.984	-91.277
459.961	-82.534
460.937	-85.468
461.914	-93.932
462.891	-97.014
463.867	-102.634
464.844	-91.938
465.820	-91.089
466.797	-89.903
467.773	-90.497
468.750	-98.611
469.727	-98.729
470.703	-94.463
471.680	-93.979
472.656	-98.467
473.633	-119.839
474.609	-103.434
475.586	-102.857
476.562	-100.391
477.539	-102.260
478.516	-95.024
479.492	-93.886
480.469	-95.560
481.445	-94.647
482.422	-96.591
483.398	-97.663
484.375	-90.108
485.352	-92.293
486.328	-108.942
487.305	-99.526
488.281	-93.007
489.258	-97.535
490.234	-97.623
491.211	-104.051
492.187	-96.019
493.164	-106.105
494.141	-97.820
495.117	-98.039
496.094	-101.060
497.070	-104.779
498.047	-98.982
499.023	-92.345
500.000	-91.606
500.977	-96.399
501.953	-94.228
502.930	-97.060
503.906	-102.599
504.883	-102.029
505.859	-95.021
506.836	-93.584
507.812	-107.239
508.789	-101.767
509.766	-98.854
510.742	-98.585
511.719	-102.064
512.695	-94.642
513.672	-97.155
514.648	-99.348
515.625	-94.251
516.602	-97.225
517.578	-95.825
518.555	-93.222
519.531	-102.471
520.508	-101.381
521.484	-107.168
522.461	-98.606
523.437	-96.653
524.414	-103.512
525.391	-110.094
526.367	-97.002
527.344	-96.170
528.320	-98.283
529.297	-99.525
530.273	-117.753
531.250	-104.141
532.227	-97.047
533.203	-95.816
534.180	-102.822
535.156	-94.846
536.133	-92.586
537.109	-98.648
538.086	-98.825
539.062	-100.895
540.039	-100.657
541.016	-92.214
541.992	-96.340
542.969	-104.767
543.945	-98.539
544.922	-95.943
545.898	-91.726
546.875	-82.518
547.852	-87.348
548.828	-100.462
549.805	-98.996
550.781	-97.932
551.758	-94.527
552.734	-93.053
553.711	-97.191
554.687	-95.610
555.664	-93.318
556.641	-127.192
557.617	-93.735
558.594	-98.080
559.570	-97.753
560.547	-89.504
561.523	-89.751
562.500	-100.384
563.477	-98.716
564.453	-101.067
565.430	-99.363
566.406	-98.720
567.383	-95.025
568.359	-92.684
569.336	-97.304
570.312	-92.355
571.289	-92.745
572.266	-100.796
573.242	-97.359
574.219	-99.289
575.195	-93.257
576.172	-89.349
577.148	-89.356
578.125	-90.041
579.102	-90.055
580.078	-92.419
581.055	-102.102
582.031	-105.578
583.008	-101.062
583.984	-95.047
584.961	-96.006
585.937	-99.521
586.914	-98.276
587.891	-91.948
588.867	-84.027
589.844	-85.496
590.820	-93.868
591.797	-92.464
592.773	-100.115
593.750	-97.682
594.727	-99.137
595.703	-97.311
596.680	-94.214
597.656	-95.859
598.633	-94.461
599.609	-96.723
600.586	-110.006
601.562	-102.975
602.539	-98.346
603.516	-96.682
604.492	-97.993
605.469	-103.973
606.445	-100.804
607.422	-98.245
608.398	-103.016
609.375	-96.585
610.352	-99.340
611.328	-98.747
612.305	-110.968
613.281	-99.209
614.258	-115.432
615.234	-98.371
616.211	-95.564
617.187	-97.419
618.164	-102.160
619.141	-97.345
620.117	-94.395
621.094	-103.924
622.070	-109.812
623.047	-105.842
624.023	-96.735
625.000	-94.028
625.977	-91.995
626.953	-98.524
627.930	-112.316
628.906	-106.397
629.883	-102.860
630.859	-105.204
631.836	-99.227
632.812	-89.997
633.789	-87.354
634.766	-91.060
635.742	-96.360
636.719	-94.481
637.695	-94.023
638.672	-93.167
639.648	-96.868
640.625	-107.616
641.602	-116.301
642.578	-103.903
643.555	-95.686
644.531	-97.233
645.508	-105.739
646.484	-95.019
647.461	-88.060
648.437	-87.607
649.414	-95.971
650.391	-103.665
651.367	-97.187
652.344	-91.348
653.320	-98.239
654.297	-93.578
655.273	-90.934
656.250	-91.962
657.227	-94.146
658.203	-102.150
659.180	-107.358
660.156	-97.794
661.133	-90.499
662.109	-86.734
663.086	-90.397
664.062	-90.496
665.039	-93.281
666.016	-95.653
666.992	-103.151
667.969	-108.728
668.945	-98.975
669.922	-95.591
670.898	-99.178
671.875	-101.171
672.852	-101.854
673.828	-98.668
674.805	-98.659
675.781	-89.168
676.758	-92.051
677.734	-104.414
678.711	-99.756
679.687	-94.618
680.664	-97.923
681.641	-96.426
682.617	-98.500
683.594	-93.479
684.570	-93.255
685.547	-98.901
686.523	-107.981
687.500	-103.948
688.477	-99.148
689.453	-101.019
690.430	-92.999
691.406	-103.296
692.383	-97.987
693.359	-100.228
694.336	-101.313
695.312	-100.260
696.289	-97.202
697.266	-95.291
698.242	-92.946
699.219	-97.267
700.195	-96.704
701.172	-97.996
702.148	-94.878
703.125	-97.288
704.102	-104.980
705.078	-97.950
706.055	-94.154
707.031	-94.617
708.008	-94.053
708.984	-99.330
709.961	-98.156
710.937	-104.969
711.914	-95.329
712.891	-100.584
713.867	-100.059
714.844	-94.663
715.820	-90.925
716.797	-89.593
717.773	-91.425
718.750	-95.303
719.727	-95.529
720.703	-92.541
721.680	-98.975
722.656	-99.892
723.633	-111.946
724.609	-97.390
725.586	-104.963
726.562	-97.033
727.539	-92.175
728.516	-93.568
729.492	-101.407
730.469	-98.589
731.445	-92.642
732.422	-87.288
733.398	-85.420
734.375	-86.648
735.352	-92.037
736.328	-91.692
737.305	-98.882
738.281	-97.608
739.258	-92.168
740.234	-89.035
741.211	-93.104
742.187	-90.790
743.164	-93.866
744.141	-87.971
745.117	-92.780
746.094	-92.313
747.070	-93.742
748.047	-88.894
749.023	-92.397
750.000	-88.363
750.977	-96.700
751.953	-85.461
752.930	-87.301
753.906	-92.694
754.883	-84.535
755.859	-84.613
756.836	-83.919
757.812	-81.308
758.789	-82.255
759.766	-78.272
760.742	-78.490
761.719	-74.815
762.695	-78.608
763.672	-70.876
764.648	-71.200
765.625	-68.583
766.602	-66.331
767.578	-63.848
768.555	-60.692
769.531	-57.770
770.508	-53.893
771.484	-49.633
772.461	-44.367
773.437	-37.792
774.414	-28.753
775.391	-13.655
776.367	3.649
777.344	5.274
778.320	-6.062
779.297	-25.461
780.273	-35.582
781.250	-42.723
782.227	-48.198
783.203	-52.819
784.180	-56.684
785.156	-59.945
786.133	-63.090
787.109	-65.633
788.086	-67.865
789.062	-70.355
790.039	-70.879
791.016	-78.756
791.992	-73.828
792.969	-76.413
793.945	-80.439
794.922	-79.973
795.898	-81.829
796.875	-84.927
797.852	-82.275
798.828	-89.324
799.805	-84.686
800.781	-88.498
801.758	-87.836
802.734	-91.220
803.711	-89.232
804.687	-93.471
805.664	-87.386
806.641	-100.654
807.617	-94.723
808.594	-94.208
809.570	-92.914
810.547	-94.232
811.523	-97.460
812.500	-108.397
813.477	-90.784
814.453	-98.833
815.430	-95.703
816.406	-96.190
817.383	-110.564
818.359	-106.848
819.336	-95.904
820.312	-96.717
821.289	-95.907
822.266	-100.728
823.242	-94.917
824.219	-101.478
825.195	-97.851
826.172	-97.538
827.148	-94.794
828.125	-93.991
829.102	-98.923
830.078	-111.556
831.055	-104.063
832.031	-98.187
833.008	-94.166
833.984	-91.058
834.961	-90.686
835.937	-90.719
836.914	-95.089
837.891	-89.977
838.867	-90.840
839.844	-97.752
840.820	-101.786
841.797	-93.640
842.773	-97.591
843.750	-104.081
844.727	-95.090
845.703	-107.319
846.680	-100.980
847.656	-95.530
848.633	-103.259
849.609	-95.244
850.586	-92.895
851.562	-91.338
852.539	-97.862
853.516	-97.422
854.492	-96.613
855.469	-99.590
856.445	-98.132
857.422	-100.079
858.398	-101.654
859.375	-94.813
860.352	-93.806
861.328	-97.674
862.305	-109.935
863.281	-109.433
864.258	-100.542
865.234	-102.716
866.211	-97.744
867.187	-103.478
868.164	-98.618
869.141	-96.966
870.117	-92.587
871.094	-92.857
872.070	-94.719
873.047	-94.420
874.023	-104.879
875.000	-93.394
875.977	-93.695
876.953	-94.337
877.930	-89.124
878.906	-91.508
879.883	-96.795
880.859	-102.808
881.836	-102.316
882.812	-105.258
883.789	-95.105
884.766	-92.599
885.742	-97.204
886.719	-107.525
887.695	-103.245
888.672	-104.654
889.648	-101.591
890.625	-97.501
891.602	-82.474
892.578	-82.440
893.555	-97.367
894.531	-94.979
895.508	-92.873
896.484	-93.577
897.461	-92.798
898.437	-93.717
899.414	-101.493
900.391	-91.407
901.367	-101.012
902.344	-106.594
903.320	-97.846
904.297	-99.931
905.273	-103.044
906.250	-108.335
907.227	-99.684
908.203	-96.082
909.180	-103.753
910.156	-100.145
911.133	-101.274
912.109	-101.385
913.086	-103.012
914.062	-95.825
915.039	-98.928
916.016	-101.532
916.992	-96.108
917.969	-95.736
918.945	-102.304
919.922	-92.448
920.898	-93.492
921.875	-94.155
922.852	-97.608
923.828	-96.117
924.805	-91.382
925.781	-92.272
926.758	-97.797
927.734	-103.743
928.711	-96.776
929.687	-98.078
930.664	-97.630
931.641	-101.643
932.617	-112.200
933.594	-95.571
934.570	-91.619
935.547	-100.480
936.523	-98.199
937.500	-99.045
938.477	-105.166
939.453	-107.745
940.430	-93.638
941.406	-94.312
942.383	-102.101
943.359	-102.260
944.336	-99.944
945.312	-103.505
946.289	-106.277
947.266	-102.481
948.242	-91.795
949.219	-93.862
950.195	-99.628
951.172	-98.340
952.148	-107.538
953.125	-98.299
954.102	-94.737
955.078	-100.586
956.055	-104.951
957.031	-101.382
958.008	-95.050
958.984	-93.619
959.961	-97.185
960.937	-92.388
961.914	-99.090
962.891	-98.116
